i,j,x
3812,37,2
3813,1,1
3813,2,1
3813,11,1
3813,12,1
3813,37,1
3814,1,1
3814,2,1
3814,11,1
3814,37,1
3815,2,1
3815,37,1
3816,1,1
3816,2,1
3816,11,1
3816,12,1
3816,37,1
3817,1,1
3817,2,1
3817,26,1
3817,30,1
3817,37,1
3818,2,1
3818,11,2
3818,12,2
3818,37,1
3819,1,1
3819,2,1
3819,9,1
3819,37,1
3820,1,1
3820,2,1
3820,37,1
3821,1,1
3821,2,1
3821,11,1
3821,12,1
3821,37,1
3822,1,1
3822,2,1
3822,9,1
3822,37,1
3823,1,1
3823,2,2
3823,11,1
3823,12,1
3823,37,2
3824,1,1
3824,2,1
3824,37,1
3825,1,1
3825,2,1
3825,37,1
3825,39,1
3826,1,1
3826,2,1
3826,33,1
3826,37,1
3827,11,1
3827,12,1
3827,26,1
3828,1,1
3828,2,1
3828,11,1
3828,12,1
3828,37,1
3829,2,1
3829,30,1
3829,37,1
3830,1,1
3830,2,1
3830,37,1
3831,1,1
3831,2,1
3831,3,1
3831,8,1
3831,9,1
3831,11,1
3831,12,1
3831,37,1
3832,1,1
3832,2,1
3832,29,1
3832,30,1
3832,37,1
3832,39,1
3833,1,1
3833,2,1
3833,11,1
3833,12,1
3833,37,1
3834,2,1
3834,11,1
3834,12,1
3834,37,1
3835,2,2
3835,37,2
3836,1,1
3836,2,1
3836,37,1
3837,1,1
3837,2,1
3837,31,1
3837,32,1
3837,37,1
3838,2,1
3838,9,1
3838,12,1
3838,37,1
3839,2,1
3839,37,1
3840,1,1
3840,2,1
3840,11,1
3840,12,1
3840,37,1
3841,2,1
3841,10,1
3841,25,1
3841,37,1
3842,1,1
3842,2,1
3842,11,1
3842,17,2
3842,25,1
3842,37,1
3843,1,1
3843,2,1
3843,30,1
3843,37,1
3844,1,1
3844,2,1
3844,37,1
3845,2,1
3845,11,2
3845,26,1
3845,37,1
3846,1,1
3846,2,1
3846,11,1
3846,12,1
3846,37,1
3847,1,1
3847,2,1
3847,32,1
3847,37,1
3848,2,1
3848,11,1
3848,37,1
3849,2,1
3849,37,1
3850,1,1
3850,2,1
3850,37,1
3851,1,1
3851,2,1
3851,11,1
3851,12,1
3851,37,1
3852,1,1
3852,2,2
3852,9,1
3852,37,2
3853,1,1
3853,2,1
3853,37,1
3853,39,1
3854,1,1
3854,2,1
3854,11,1
3854,12,1
3854,37,1
3855,1,1
3855,2,1
3855,11,1
3855,12,1
3855,26,1
3855,37,1
3856,1,1
3856,2,1
3856,9,1
3856,37,1
3857,1,1
3857,2,1
3857,34,1
3857,37,1
3858,1,1
3858,2,1
3858,11,1
3858,12,1
3858,37,1
3859,1,1
3859,2,1
3859,11,1
3859,12,1
3859,37,1
3860,1,2
3860,2,2
3860,8,1
3860,26,1
3860,27,1
3860,37,2
3861,1,1
3861,2,1
3861,11,1
3861,37,1
3862,1,1
3862,2,1
3862,11,1
3862,12,1
3862,37,1
3863,1,1
3863,2,1
3863,11,1
3863,37,1
3864,2,1
3864,37,1
3865,2,1
3865,9,1
3865,14,1
3865,37,1
3866,1,1
3866,2,1
3866,11,1
3866,37,1
3867,2,1
3867,37,1
3868,2,1
3868,11,1
3868,12,1
3868,37,1
3869,1,1
3869,2,1
3869,37,1
3870,1,1
3870,2,1
3870,37,1
3871,2,1
3871,11,1
3871,12,1
3871,37,1
3872,2,2
3872,37,2
3873,1,1
3873,2,1
3873,11,1
3873,12,1
3873,37,1
3873,41,1
3874,2,1
3874,10,2
3874,37,1
3874,39,1
3874,41,2
3875,1,1
3875,2,1
3875,37,1
3876,2,1
3876,37,1
3876,39,1
3877,2,1
3877,12,1
3877,30,1
3877,37,1
3878,1,1
3878,2,1
3878,11,1
3878,37,1
3879,1,1
3879,2,1
3879,11,1
3879,12,1
3879,37,1
3880,2,1
3880,11,1
3880,12,2
3880,37,1
3881,2,1
3881,37,1
3881,39,1
3882,1,1
3883,2,1
3883,9,1
3883,37,1
3884,1,1
3884,2,1
3884,37,1
3885,1,1
3885,2,1
3885,11,1
3885,12,1
3885,37,1
3886,1,1
3886,2,1
3886,37,1
3887,1,1
3887,2,1
3887,37,1
3888,1,1
3888,2,1
3888,11,1
3888,12,1
3888,37,1
3889,1,2
3889,2,2
3889,37,2
3890,1,1
3890,2,1
3890,11,1
3890,12,2
3890,37,1
3891,1,1
3891,2,1
3891,9,1
3891,11,1
3891,12,1
3891,37,1
3892,2,1
3892,12,1
3892,37,2
3893,1,1
3893,2,1
3893,37,1
3894,2,1
3894,37,1
3896,1,1
3896,2,1
3896,12,1
3896,37,1
3897,2,1
3897,9,1
3897,10,1
3897,37,1
3898,1,1
3898,2,1
3898,32,1
3898,37,1
3899,2,1
3899,7,1
3899,9,1
3899,37,2
3900,1,1
3900,2,2
3900,11,1
3900,12,1
3900,37,2
3901,1,1
3901,2,1
3901,9,2
3901,37,1
3902,1,1
3902,2,1
3902,11,1
3902,12,1
3902,37,1
3903,2,1
3903,9,1
3903,37,1
3904,1,1
3904,2,1
3904,12,1
3904,37,1
3905,2,1
3905,9,1
3905,11,1
3905,12,1
3905,37,1
3906,1,2
3906,2,1
3906,11,1
3906,37,1
3907,1,1
3907,2,1
3907,11,1
3907,12,1
3907,37,1
3908,1,1
3908,2,1
3908,37,1
3909,1,1
3909,2,1
3909,11,1
3909,12,1
3909,37,1
3910,1,1
3910,2,1
3910,8,1
3910,37,1
3911,1,1
3911,2,1
3911,30,1
3911,37,1
3912,1,1
3912,2,1
3912,37,1
3913,1,1
3913,2,1
3913,37,1
3914,2,1
3914,37,1
3915,1,1
3915,2,1
3915,11,1
3915,12,1
3915,37,1
3916,1,1
3916,2,1
3916,11,1
3916,12,1
3916,37,1
3917,1,2
3917,2,2
3917,11,1
3917,12,1
3917,37,2
3919,1,1
3919,2,1
3919,9,1
3919,37,1
3920,1,1
3920,2,1
3920,37,1
3921,1,1
3921,2,1
3921,11,1
3921,12,1
3921,37,1
3922,1,1
3922,2,1
3922,8,1
3922,12,1
3922,26,1
3922,27,1
3922,37,1
3923,1,1
3923,2,1
3923,10,1
3923,37,1
3924,1,1
3924,2,1
3924,11,1
3924,12,1
3924,37,1
3924,42,1
3925,1,1
3925,2,1
3925,12,1
3925,37,1
3926,1,1
3926,2,1
3926,11,1
3926,12,2
3926,37,1
3927,1,1
3927,2,1
3927,3,1
3927,37,1
3928,1,1
3928,2,1
3928,30,1
3928,37,1
3929,1,3
3929,2,2
3929,11,1
3929,12,1
3929,37,2
3930,1,1
3930,2,1
3930,9,1
3930,10,1
3930,37,1
3931,1,1
3931,2,1
3931,24,1
3931,37,1
3931,41,1
3932,1,1
3932,2,1
3932,37,1
3933,1,1
3933,2,1
3933,29,1
3933,37,1
3933,39,1
3934,1,1
3934,2,1
3934,11,1
3934,12,1
3934,37,1
3935,1,1
3935,2,1
3935,11,1
3935,12,1
3935,30,1
3935,37,1
3935,39,1
3936,1,1
3936,2,1
3936,37,1
3937,1,1
3937,2,1
3937,10,1
3937,37,1
3938,1,1
3938,2,1
3938,37,1
3939,1,1
3939,2,1
3939,37,1
3939,39,1
3940,1,1
3940,2,1
3940,11,1
3940,12,1
3940,37,1
3941,1,1
3941,2,1
3941,37,1
3941,39,1
3943,1,1
3943,2,1
3943,26,1
3943,37,1
3944,1,1
3944,2,1
3944,37,1
3945,1,1
3945,2,2
3945,37,2
3946,1,1
3946,2,1
3946,37,1
3947,1,1
3947,2,1
3947,29,1
3947,37,1
3948,1,1
3948,2,2
3948,11,1
3948,12,1
3948,37,2
3949,1,1
3949,2,1
3949,37,1
3950,2,1
3950,37,1
3951,1,1
3951,2,1
3951,15,1
3951,37,1
3952,2,1
3952,33,1
3952,37,1
3953,1,1
3953,2,1
3953,12,1
3953,37,1
3954,2,1
3954,37,1
3955,1,1
3955,2,1
3955,37,1
3956,11,1
3956,12,1
3957,1,1
3957,2,1
3957,9,1
3957,26,1
3957,37,1
3958,1,1
3958,2,1
3958,12,1
3958,35,1
3958,37,1
3959,2,1
3959,11,1
3959,37,1
3960,1,1
3960,2,1
3960,11,1
3960,12,1
3960,29,1
3960,37,1
3961,1,1
3961,2,1
3961,11,1
3961,12,1
3961,21,1
3961,37,1
3962,1,1
3962,2,1
3962,11,1
3962,12,1
3962,25,1
3962,37,1
3963,1,2
3963,2,1
3963,8,1
3963,9,1
3963,37,1
3964,1,1
3964,2,1
3964,7,1
3964,9,1
3964,37,1
3965,1,1
3965,2,1
3965,30,1
3965,37,1
3966,1,1
3966,2,1
3966,11,1
3966,37,1
3967,2,1
3967,12,1
3967,26,1
3967,37,1
3968,1,1
3968,2,1
3968,8,1
3968,9,1
3968,37,1
3969,1,1
3969,2,1
3969,11,1
3969,12,1
3969,37,1
3970,1,1
3970,2,1
3970,14,1
3970,37,1
3971,1,1
3971,2,1
3971,8,1
3971,11,1
3971,12,1
3971,37,1
3972,1,1
3972,2,1
3972,11,1
3972,12,1
3972,37,1
3973,2,2
3973,37,2
3974,1,1
3974,2,1
3974,37,1
3975,1,1
3975,2,1
3975,11,2
3975,37,1
3976,2,1
3976,7,1
3976,37,1
3977,1,1
3977,2,1
3977,37,1
3978,1,1
3978,2,1
3978,37,1
3979,1,2
3979,2,3
3979,11,1
3979,12,1
3979,37,3
3980,1,1
3980,2,1
3980,24,1
3980,37,1
3981,1,1
3981,2,1
3981,37,1
3982,2,2
3982,37,2
3983,1,1
3983,2,1
3983,4,1
3983,11,1
3983,12,1
3983,17,1
3983,37,1
3984,1,1
3984,2,1
3984,37,1
3985,1,1
3985,2,1
3985,11,1
3985,12,1
3985,37,1
3986,1,1
3986,2,1
3986,11,1
3986,37,1
3987,2,1
3987,12,1
3987,37,1
3987,38,1
3988,1,1
3988,2,1
3988,12,1
3988,37,1
3989,1,1
3989,2,1
3989,11,1
3989,12,1
3989,37,1
3990,1,1
3990,2,1
3990,11,1
3990,12,1
3990,37,1
3991,1,1
3991,2,1
3991,37,1
3992,1,1
3992,2,1
3992,37,2
3993,1,1
3993,2,1
3993,37,1
3993,42,1
3994,1,1
3994,2,1
3994,11,1
3994,12,1
3994,37,1
3995,1,1
3995,2,1
3995,3,1
3995,11,1
3995,12,1
3995,37,1
3996,1,1
3996,2,1
3996,29,1
3996,37,1
3997,1,1
3997,2,1
3997,26,1
3997,37,1
3998,1,1
3998,2,1
3998,37,1
3998,39,1
3999,1,1
3999,2,1
3999,32,1
3999,37,1
3999,42,1
4000,1,2
4000,2,1
4000,9,1
4000,12,1
4000,37,1
4001,2,1
4001,11,1
4001,12,1
4001,37,1
4002,1,1
4002,2,1
4002,37,1
4003,1,1
4003,2,1
4003,37,1
4004,1,1
4004,2,1
4004,37,1
4005,1,1
4005,2,1
4005,25,1
4005,29,1
4005,37,1
4006,1,1
4006,2,1
4006,11,1
4006,12,1
4006,30,1
4006,37,1
4006,39,1
4007,1,2
4007,2,2
4007,11,1
4007,12,1
4007,26,1
4007,27,1
4007,37,2
4008,1,1
4008,2,1
4008,37,1
4009,1,1
4009,2,1
4009,30,1
4009,37,1
4010,1,1
4010,2,1
4010,26,1
4010,37,1
4011,1,1
4011,2,1
4011,9,2
4011,11,1
4011,12,2
4011,17,1
4011,37,1
4012,2,1
4012,11,1
4012,37,1
4013,1,1
4013,2,1
4013,8,1
4013,11,1
4013,12,1
4013,37,1
4014,2,1
4014,11,1
4014,37,1
4015,1,1
4015,2,1
4015,37,1
4016,1,1
4016,2,1
4016,37,1
4017,1,1
4017,2,1
4017,37,1
4018,1,1
4018,2,1
4018,12,1
4018,37,1
4019,1,1
4019,2,1
4019,9,1
4019,32,1
4019,37,1
4020,1,1
4020,2,1
4020,11,1
4020,12,1
4020,29,1
4020,37,1
4021,1,1
4021,2,1
4021,29,1
4021,37,1
4021,39,1
4022,1,1
4022,2,1
4022,37,1
4023,2,1
4023,37,1
4024,1,1
4024,2,1
4024,11,1
4024,12,1
4024,37,1
4025,1,1
4025,2,1
4025,37,1
4026,1,1
4026,2,1
4026,11,1
4026,12,1
4026,37,1
4027,1,1
4027,2,1
4027,37,1
4028,1,1
4028,2,1
4028,11,1
4028,12,1
4028,30,1
4028,37,2
4029,1,1
4029,2,2
4029,11,1
4029,12,1
4029,37,2
4030,1,1
4030,2,1
4030,11,1
4030,12,2
4030,37,1
4031,2,1
4031,11,1
4031,12,1
4031,37,1
4032,1,1
4032,2,2
4032,11,1
4032,12,2
4032,37,2
4033,2,1
4033,37,1
4034,1,1
4034,2,1
4034,11,1
4034,12,1
4034,37,1
4035,1,1
4035,2,1
4035,12,1
4035,37,1
4036,8,1
4037,1,1
4037,2,1
4037,11,1
4037,12,1
4037,37,1
4038,1,1
4038,2,1
4038,12,1
4038,22,1
4038,37,1
4039,2,1
4039,11,1
4039,12,1
4039,37,1
4040,2,1
4040,11,1
4040,37,1
4041,2,1
4041,37,1
4042,2,1
4042,11,1
4042,12,1
4042,34,2
4042,37,1
4043,1,1
4043,2,2
4043,11,1
4043,12,1
4043,37,2
4044,1,1
4044,2,1
4044,11,1
4044,37,1
4045,1,1
4045,2,1
4045,30,1
4045,37,1
4046,1,1
4046,2,1
4046,11,1
4046,12,1
4046,37,1
4047,1,1
4047,2,1
4047,37,1
4048,1,1
4048,2,1
4048,37,2
4049,1,1
4049,2,1
4049,37,1
4050,1,1
4050,2,1
4050,37,1
4050,39,1
4051,1,1
4051,2,1
4051,37,1
4052,1,1
4052,2,1
4052,9,1
4052,37,2
4053,1,1
4053,2,1
4053,11,1
4053,12,1
4053,37,1
4054,1,1
4054,2,1
4054,12,1
4054,37,1
4055,41,1
4056,2,1
4056,11,1
4056,12,1
4056,15,1
4056,37,1
4057,1,1
4057,2,1
4057,3,1
4057,35,1
4057,37,1
4058,2,1
4058,11,1
4058,12,1
4058,37,1
4059,1,1
4059,2,1
4059,11,1
4059,37,1
4060,1,1
4060,2,1
4060,30,1
4060,37,1
4061,2,1
4061,11,1
4061,12,1
4061,37,1
4062,2,1
4062,11,1
4062,12,1
4062,37,1
4063,2,1
4063,9,1
4063,12,1
4063,22,1
4063,37,1
4064,1,1
4064,2,1
4064,37,1
4065,1,1
4065,2,1
4065,26,1
4065,37,2
4066,11,1
4066,12,1
4067,2,1
4067,31,1
4067,32,1
4067,37,1
4068,2,1
4068,37,2
4068,39,1
4069,1,1
4069,2,1
4069,11,1
4069,37,1
4070,2,1
4070,37,1
4071,1,1
4071,2,1
4071,17,2
4071,37,1
4072,1,1
4072,2,1
4072,10,1
4072,37,1
4073,2,1
4073,11,1
4073,12,1
4073,37,1
4074,2,1
4074,37,2
4074,39,1
4075,2,1
4075,37,1
4076,2,1
4076,37,1
4077,1,1
4077,2,1
4077,37,1
4078,1,1
4078,2,1
4078,11,1
4078,12,1
4078,37,1
4079,1,1
4079,2,1
4079,37,1
4080,2,1
4080,37,1
4081,2,1
4081,11,1
4081,12,1
4081,37,1
4082,2,1
4082,37,1
4083,1,1
4083,2,1
4083,37,1
4084,2,1
4084,11,1
4084,12,1
4084,37,1
4085,2,1
4085,11,1
4085,37,1
4086,1,1
4086,2,1
4086,11,1
4086,37,1
4087,1,1
4087,2,1
4087,8,1
4087,10,1
4087,37,1
4088,1,1
4088,2,1
4088,37,1
4089,1,1
4089,2,2
4089,3,1
4089,29,1
4089,37,2
4090,1,1
4090,2,1
4090,11,1
4090,12,1
4090,37,1
4091,1,2
4091,2,3
4091,37,3
4092,1,1
4092,2,1
4092,37,1
4093,1,1
4093,2,1
4093,12,1
4093,37,1
4094,1,1
4094,2,1
4094,7,1
4094,9,2
4094,37,1
4095,1,1
4095,2,1
4095,9,1
4095,26,1
4095,37,1
4096,1,1
4096,2,1
4096,30,1
4096,37,1
4097,11,1
4097,12,1
4098,1,1
4098,2,1
4098,37,1
4099,1,1
4099,2,1
4099,9,1
4099,11,1
4099,37,1
4100,1,1
4100,2,1
4100,37,1
4101,1,1
4101,2,1
4101,11,1
4101,12,1
4101,37,1
4102,1,1
4102,2,1
4102,11,1
4102,12,1
4102,17,1
4102,37,1
4103,1,1
4103,2,1
4103,37,1
4104,1,2
4104,2,1
4104,11,1
4104,12,2
4104,25,1
4104,37,1
4105,1,1
4105,2,1
4105,11,1
4105,37,1
4106,1,1
4106,2,1
4106,7,1
4106,11,1
4106,12,1
4106,37,1
4108,2,1
4108,3,1
4108,9,1
4108,37,1
4109,1,1
4109,2,1
4109,26,1
4109,37,1
4110,1,1
4110,2,1
4110,11,1
4110,12,1
4110,37,1
4111,2,1
4111,17,1
4111,37,1
4112,1,1
4112,2,1
4112,11,1
4112,37,1
4113,1,1
4113,2,1
4113,11,1
4113,12,1
4113,37,1
4114,2,1
4114,37,1
4115,1,1
4115,2,1
4115,12,1
4115,37,1
4116,1,1
4116,2,1
4116,9,1
4116,22,1
4116,37,1
4117,1,1
4117,2,1
4117,37,1
4118,1,1
4118,2,1
4118,11,1
4118,12,1
4118,37,1
4119,1,1
4119,2,1
4119,11,1
4119,12,1
4119,37,1
4120,1,1
4120,2,1
4120,9,1
4120,37,1
4121,1,1
4121,2,1
4121,25,1
4121,37,1
4122,1,1
4122,2,1
4122,6,1
4122,9,1
4122,37,1
4123,1,1
4123,2,1
4123,11,1
4123,37,2
4124,1,2
4124,2,2
4124,11,1
4124,12,1
4124,26,1
4124,27,1
4124,37,2
4125,1,1
4125,2,1
4125,11,1
4125,12,1
4125,37,1
4126,1,1
4126,2,1
4126,37,1
4127,1,1
4127,2,1
4127,9,1
4127,37,1
4128,1,1
4128,2,1
4128,34,1
4128,37,1
4129,1,1
4129,2,1
4129,12,1
4129,37,1
4130,1,1
4130,2,1
4130,9,1
4130,37,1
4131,2,1
4131,11,1
4131,37,2
4131,39,1
4132,1,1
4132,2,1
4132,11,1
4132,12,1
4132,37,1
4133,1,2
4133,2,1
4133,14,1
4133,26,1
4133,37,1
4134,1,1
4134,2,1
4134,9,1
4134,37,1
4135,1,2
4135,2,2
4135,11,1
4135,12,1
4135,17,1
4135,25,1
4135,37,3
4136,1,1
4136,2,1
4136,37,1
4136,39,1
4137,1,1
4137,2,1
4137,37,1
4138,11,1
4138,12,1
4139,1,1
4139,2,1
4139,37,1
4140,1,1
4140,9,1
4141,1,1
4141,2,1
4141,11,1
4141,12,1
4141,37,1
4142,1,2
4142,2,1
4142,11,1
4142,12,1
4142,37,1
4143,1,1
4143,2,1
4143,11,1
4143,12,1
4143,37,1
4144,1,1
4144,2,1
4144,11,1
4144,12,1
4144,37,1
4145,1,1
4145,2,1
4145,12,1
4145,30,1
4145,37,1
4146,1,1
4146,2,1
4146,11,1
4146,17,1
4146,37,1
4147,1,1
4147,2,1
4147,37,1
4148,1,1
4148,2,1
4148,11,1
4148,37,1
4149,2,1
4149,37,1
4150,1,1
4150,2,1
4150,6,1
4150,37,1
4151,2,1
4151,12,1
4151,37,1
4152,1,1
4152,2,1
4152,37,1
4153,1,1
4153,2,1
4153,9,1
4153,10,1
4153,37,1
4154,1,1
4154,2,1
4154,37,1
4155,1,1
4155,2,1
4155,8,1
4155,11,1
4155,12,1
4155,37,1
4156,1,1
4156,2,1
4156,11,1
4156,12,1
4156,37,1
4157,1,1
4157,2,1
4157,7,1
4157,8,1
4157,37,1
4158,2,1
4158,11,1
4158,12,1
4158,37,1
4159,2,1
4159,11,1
4159,37,1
4160,1,2
4160,2,1
4160,11,1
4160,12,2
4160,37,1
4161,1,1
4161,2,1
4161,11,1
4161,12,1
4161,37,1
4162,32,1
4163,11,1
4163,12,1
4164,1,1
4164,2,1
4164,11,1
4164,12,1
4164,37,1
4165,1,1
4165,2,1
4165,11,1
4165,12,1
4165,37,1
4166,1,1
4166,2,1
4166,26,1
4166,37,1
4166,39,1
4167,2,1
4167,37,1
4168,2,1
4168,37,1
4169,1,1
4169,2,1
4169,7,1
4169,26,1
4169,27,1
4169,37,1
4170,2,1
4170,17,1
4170,37,1
4171,1,1
4171,2,1
4171,37,1
4172,2,1
4172,3,1
4172,37,1
4173,1,1
4173,2,1
4173,6,1
4173,22,1
4173,37,1
4174,2,1
4174,10,1
4174,37,2
4175,1,1
4175,2,1
4175,31,1
4175,32,1
4175,37,1
4176,1,1
4176,2,2
4176,12,1
4176,25,1
4176,37,2
4177,2,2
4177,37,2
4178,1,1
4178,2,1
4178,37,1
4179,1,1
4179,2,1
4179,12,1
4179,37,1
4180,2,1
4180,37,2
4181,2,1
4181,37,1
4182,2,1
4182,11,1
4182,12,1
4182,37,1
4183,2,1
4183,37,1
4184,1,1
4184,2,1
4184,27,1
4184,37,1
4185,1,1
4185,2,1
4185,37,1
4186,1,1
4186,2,1
4186,11,1
4186,37,1
4187,1,1
4187,2,1
4187,11,1
4187,12,1
4187,37,1
4188,2,1
4188,10,1
4188,37,1
4189,2,1
4189,11,1
4189,12,1
4189,37,1
4190,1,1
4190,2,1
4190,30,1
4190,37,1
4190,38,1
4191,2,1
4191,12,1
4191,37,1
4192,1,3
4192,2,1
4192,25,1
4192,37,1
4193,2,1
4193,11,1
4193,12,1
4193,37,1
4194,1,1
4194,2,1
4194,37,1
4195,1,1
4195,2,1
4195,11,1
4195,12,1
4195,37,1
4195,39,1
4196,1,1
4196,2,1
4196,37,1
4197,1,1
4197,2,1
4197,12,1
4197,37,1
4198,2,1
4198,11,1
4198,12,1
4198,37,1
4199,1,1
4199,2,1
4199,9,1
4199,12,1
4199,37,1
4200,1,1
4200,2,1
4200,11,1
4200,12,1
4200,26,1
4200,37,1
4201,2,1
4201,29,1
4201,37,1
4201,39,2
4202,1,1
4202,2,1
4202,11,1
4202,37,1
4203,1,1
4203,2,1
4203,37,1
4204,1,1
4204,2,1
4204,3,1
4204,11,1
4204,12,1
4204,26,1
4204,37,1
4205,1,1
4205,2,1
4205,11,1
4205,12,1
4205,37,1
4206,1,3
4206,2,1
4206,12,1
4206,25,1
4206,37,1
4207,1,1
4207,2,1
4207,37,1
4208,1,1
4208,2,1
4208,12,1
4208,37,1
4209,1,1
4209,2,1
4209,11,1
4209,12,1
4209,29,1
4209,37,1
4210,1,1
4210,2,1
4210,11,1
4210,37,1
4210,41,1
4211,2,1
4211,37,1
4212,1,2
4212,2,2
4212,37,2
4213,2,1
4213,37,1
4214,1,1
4214,2,1
4214,37,1
4215,2,1
4215,37,1
4216,1,1
4216,2,1
4216,37,1
4217,2,1
4217,9,1
4217,37,1
4218,1,1
4218,2,1
4218,9,1
4218,25,1
4218,37,1
4219,1,1
4219,2,1
4219,11,1
4219,12,2
4219,37,1
4220,1,2
4220,2,2
4220,11,1
4220,12,1
4220,37,2
4221,1,1
4221,2,1
4221,7,1
4221,9,1
4221,37,2
4222,1,1
4222,2,1
4222,37,1
4223,1,1
4223,2,1
4223,11,1
4223,12,1
4223,37,1
4224,2,1
4224,14,1
4224,37,1
4225,1,2
4225,2,2
4225,11,1
4225,37,2
4226,1,1
4226,2,1
4226,37,1
4226,39,2
4227,2,1
4227,11,1
4227,37,1
4228,1,1
4228,2,1
4228,9,2
4228,37,1
4229,1,1
4229,2,1
4229,11,1
4229,12,1
4229,37,1
4229,39,1
4230,1,1
4230,2,1
4230,37,1
4230,41,1
4231,1,1
4231,2,1
4231,37,1
4232,2,1
4232,37,1
4233,2,1
4233,11,1
4233,37,1
4234,1,1
4234,2,1
4234,11,1
4234,12,1
4234,37,1
4235,1,1
4235,2,1
4235,11,1
4235,12,1
4235,37,1
4236,1,2
4236,2,2
4236,37,2
4237,2,1
4237,30,1
4237,37,1
4238,1,1
4238,2,1
4238,11,1
4238,12,1
4238,37,1
4239,1,1
4239,2,1
4239,11,1
4239,12,1
4239,37,1
4240,2,1
4240,8,1
4240,12,1
4240,26,1
4240,27,1
4240,37,1
4241,1,1
4241,2,1
4241,11,1
4241,37,1
4242,1,1
4242,2,1
4242,15,1
4242,26,1
4242,27,1
4242,37,1
4243,1,1
4243,2,2
4243,11,1
4243,12,2
4243,37,2
4244,1,1
4244,2,1
4244,25,1
4244,37,1
4245,1,1
4245,2,1
4245,11,1
4245,37,1
4246,1,1
4246,2,1
4246,11,1
4246,12,1
4246,37,1
4247,1,1
4247,2,1
4247,10,1
4247,19,1
4247,37,1
4248,1,1
4248,2,1
4248,11,1
4248,12,1
4248,37,1
4249,1,1
4249,2,1
4249,11,1
4249,37,1
4250,1,1
4250,2,1
4250,37,1
4251,1,1
4251,2,1
4251,10,1
4251,11,1
4251,12,1
4251,26,1
4251,37,1
4252,1,1
4252,2,1
4252,30,1
4252,37,1
4253,1,1
4253,2,1
4253,7,1
4253,37,1
4254,2,1
4254,9,1
4254,37,1
4255,1,1
4255,2,1
4255,25,1
4255,37,1
4256,11,1
4256,12,1
4257,1,1
4257,2,1
4257,10,1
4257,11,1
4257,37,1
4257,41,1
4258,1,1
4258,2,1
4258,4,1
4258,11,1
4258,12,1
4258,37,1
4259,1,1
4259,2,1
4259,11,1
4259,12,1
4259,37,1
4260,1,1
4260,2,1
4260,9,1
4260,37,1
4261,11,1
4261,12,1
4262,1,1
4262,2,1
4262,12,1
4262,37,1
4263,1,1
4263,2,1
4263,9,1
4263,17,1
4263,37,1
4264,1,1
4264,2,1
4264,9,1
4264,12,1
4264,37,1
4265,1,1
4265,2,1
4265,11,1
4265,12,2
4265,17,1
4265,37,1
4266,1,1
4266,2,1
4266,37,1
4267,1,1
4267,2,1
4267,11,1
4267,37,1
4267,39,1
4268,1,1
4268,2,2
4268,3,1
4268,11,1
4268,12,1
4268,37,2
4269,2,1
4269,11,1
4269,12,1
4269,37,1
4270,1,1
4270,2,1
4270,9,1
4270,29,1
4270,37,1
4270,39,1
4271,1,1
4271,2,2
4271,11,1
4271,12,1
4271,37,2
4272,1,1
4272,2,2
4272,11,1
4272,12,1
4272,37,2
4273,1,1
4273,2,1
4273,11,1
4273,12,1
4273,37,1
4274,1,1
4274,2,2
4274,37,3
4275,1,1
4275,2,1
4275,11,1
4275,37,1
4276,1,1
4276,2,1
4276,37,1
4277,1,2
4277,2,1
4277,37,1
4278,2,1
4278,11,1
4278,12,1
4278,37,1
4279,2,1
4279,37,1
4280,2,1
4280,32,1
4280,37,1
4281,2,1
4281,37,1
4282,1,1
4282,2,1
4282,25,1
4282,37,1
4283,2,2
4283,37,2
4284,1,1
4284,2,1
4284,37,1
4285,2,1
4285,37,1
4286,1,1
4286,2,1
4286,9,1
4286,37,1
4287,1,1
4287,2,1
4287,12,1
4287,37,1
4288,1,1
4288,2,1
4288,11,1
4288,12,1
4288,37,1
4289,1,2
4289,2,1
4289,23,2
4289,30,2
4289,37,1
4290,1,1
4290,2,1
4290,32,1
4290,37,1
4291,1,1
4291,2,2
4291,37,2
4292,1,1
4292,2,1
4292,37,1
4293,1,1
4293,2,1
4293,11,1
4293,12,1
4293,37,1
4294,11,1
4294,12,1
4295,1,1
4295,2,1
4295,11,1
4295,12,1
4295,37,1
4296,1,1
4296,2,1
4296,9,1
4296,11,1
4296,37,1
4297,1,1
4297,2,1
4297,12,1
4297,29,1
4297,37,1
4298,1,1
4298,2,1
4298,37,1
4299,1,1
4299,2,1
4299,37,1
4300,1,2
4300,2,1
4300,28,1
4300,37,1
4301,2,1
4301,37,1
4302,2,1
4302,37,1
4303,1,2
4303,2,2
4303,11,1
4303,12,1
4303,37,2
4304,1,1
4304,2,1
4304,37,1
4305,1,1
4305,2,1
4305,37,1
4306,1,1
4306,2,1
4306,11,1
4306,12,1
4306,37,1
4308,1,1
4308,2,1
4308,37,1
4309,1,1
4309,2,1
4309,7,1
4309,11,1
4309,12,1
4309,37,1
4310,1,1
4310,2,1
4310,11,1
4310,12,1
4310,37,1
4311,1,1
4311,2,1
4311,11,1
4311,12,1
4311,37,1
4312,1,1
4312,2,1
4312,4,1
4312,11,1
4312,12,1
4312,37,1
4313,2,1
4313,37,2
4314,1,1
4314,2,1
4314,25,1
4314,37,1
4315,1,1
4315,2,1
4315,9,1
